a1,a2,a3,a4,a5,a6,a7,a8,emotions
2.7718,2.9205,3.4286,2.244,2.1404,3.2249,2.1662,1.3313,sad
2.8873,3.35,3.149,2.2646,2.5294,5.0,1.8028,1.2935,sad
2.6173,2.9942,2.7433,1.9923,3.3749,3.7101,1.8868,1.3992,sad
3.1357,2.8071,2.4504,2.4201,2.3407,3.144,1.81,1.6387,sad
2.7185,4.9092,3.296,2.67,3.5231,3.4205,1.6972,1.2034,sad
3.0006,5.6667,3.1842,1.9394,2.5089,3.1279,1.9447,1.6471,sad
2.78,3.6,4.1251,2.5218,2.6986,3.0,3.0046,1.39,sad
2.6616,3.6461,2.6988,1.7678,2.4755,3.5,1.8626,1.2656,sad
3.0059,6.2769,2.4443,3.8308,2.5966,3.2062,1.8807,1.503,sad
3.2206,3.2463,2.8833,2.0278,1.6758,3.0414,1.7211,1.5402,sad
2.7923,3.243,3.1292,2.4026,3.8345,5.1478,2.1605,1.4866,sad
2.6312,3.1623,5.8579,2.3324,2.1572,2.7116,2.6184,1.3083,sad
2.5386,3.0,3.2119,1.7408,2.4133,2.7653,2.1926,1.2054,sad
2.4959,2.6355,2.3124,1.8611,1.9808,4.0078,1.6842,1.2476,sad
2.6102,2.1324,3.3857,1.8245,1.9832,4.0,2.2051,1.328,sad
3.2088,1.9796,2.75,3.7066,2.1808,2.9506,1.734,1.2484,sad
3.4059,2.5,2.5539,1.5428,1.7877,4.0139,1.9948,1.7,sad
2.5698,2.0,4.4324,3.819,2.8629,3.1623,2.2453,1.3156,sad
2.7512,2.4676,2.7651,1.9443,2.3413,2.6077,1.975,1.4142,sad
2.5356,3.425,3.4936,1.9719,3.0568,5.3748,1.764,1.2804,sad
2.3506,4.0147,3.3802,2.0174,2.4653,5.1392,1.9401,1.3104,sad
3.0059,3.4041,2.3452,2.0049,2.3306,3.0067,2.0132,1.5739,sad
2.4706,8.5,3.3997,3.5329,3.237,5.0,1.8667,1.1765,sad
2.333,3.3477,6.031,3.5,2.6797,5.1478,1.9157,1.1052,sad
2.8845,8.0994,4.4795,2.8809,2.5267,3.4234,2.3485,1.6098,sad
2.829,2.7948,2.6519,1.669,1.9851,2.8,2.2868,1.413,sad
3.1921,2.2591,3.6698,1.9645,1.7347,2.325,1.8722,1.5,sad
2.3246,3.1623,3.4349,1.9,2.1038,3.43,1.7103,1.1848,sad
2.3401,2.5994,3.9048,1.962,1.8011,3.153,2.0,1.1402,sad
2.7729,1.5974,3.4615,1.8013,2.611,2.8529,2.2904,1.5157,sad
2.4713,5.3759,3.4342,2.0051,3.4041,4.3333,2.3077,1.2353,sad
2.9774,3.8471,3.0922,2.3896,2.0031,3.1901,1.8389,1.4887,sad
2.7653,3.2596,6.0,1.8958,2.0497,5.8138,1.8526,1.3061,sad
2.583,3.2558,3.1357,1.5184,2.4846,3.9108,1.9385,1.4182,sad
3.2344,2.414,2.4857,2.0141,2.1049,3.0067,1.9967,1.6154,sad
2.5655,4.0,2.5455,2.2441,1.9235,2.8071,1.925,1.3125,sad
3.3086,2.1667,3.6576,3.0265,3.0265,3.5,2.0714,1.6154,sad
2.914,2.1922,3.1269,1.5257,2.0203,3.1623,2.0765,1.5282,sad
2.935,3.5089,3.2053,2.8559,2.5718,2.9483,1.8814,1.503,sad
2.3496,4.2573,3.5,2.4679,2.9615,4.0,2.5,1.2919,sad
3.0244,1.4765,3.4759,2.9929,2.0039,2.6077,2.5321,1.3946,sad
2.6206,2.2672,3.3392,1.7103,1.8152,2.7456,1.9299,1.1852,sad
2.57,1.5617,3.1052,1.652,1.9142,3.178,2.6175,1.3509,sad
3.1981,2.5125,2.6344,2.0198,3.7415,3.0185,2.432,1.5952,sad
2.5312,3.0067,2.295,1.5026,3.4345,3.75,1.7346,1.332,sad
2.6682,3.0067,3.3956,2.8467,4.5902,3.7832,1.7891,1.4032,sad
2.5894,2.5795,6.0,2.218,2.4312,4.6786,1.5691,1.2947,sad
3.2653,3.0104,2.7833,2.6838,2.2497,3.7583,1.8156,1.6692,sad
2.5807,2.0,4.4727,1.2802,1.3477,4.3843,1.9249,1.2207,sad
3.5014,3.1623,2.9542,2.0,2.9545,3.2596,1.9174,1.8,sad
2.2625,4.7566,3.9156,2.4277,2.6484,5.3333,1.8136,1.105,sad
2.9522,3.5089,2.5732,2.3189,2.1772,2.1401,2.1967,1.794,sad
3.3747,2.6679,2.7386,2.7042,3.7963,4.6786,1.9289,1.9091,sad
2.3816,1.9286,6.6978,2.7386,2.4353,3.0923,2.2199,1.1118,sad
2.2749,2.0031,14.0711,3.3843,2.2562,4.3461,1.9941,1.0539,sad
2.9942,3.2062,3.1803,2.1995,2.2106,2.9637,1.775,1.4361,sad
2.8462,3.25,4.306,2.1696,2.6036,3.0,2.2515,1.5385,sad
2.8579,2.7526,3.6749,2.687,2.0964,3.7583,1.8071,1.432,sad
3.3455,2.0881,2.3568,1.7966,2.1642,3.0,1.824,1.6728,sad
2.1623,4.3012,2.8374,2.0754,3.6133,3.8243,2.0527,1.2058,sad
2.6056,3.4,4.0475,2.7,2.5336,3.3015,1.8598,1.224,sad
2.7405,4.0139,4.8,2.9046,3.3195,4.0,1.8333,1.3287,sad
2.7786,3.5089,6.0,3.2598,2.8976,3.5,1.7871,1.2844,sad
2.8411,5.0,3.5659,2.27,2.7387,3.0414,2.2324,1.4,sad
3.6549,12.0416,4.1459,2.8552,2.4098,3.0067,1.8625,1.663,sad
3.0198,4.7539,3.1308,1.9266,4.5901,3.4234,1.8777,1.602,sad
2.7983,2.2114,2.7403,2.2703,3.4029,2.7288,1.9096,1.5988,sad
2.3489,8.5147,3.7833,2.4225,4.7174,5.3759,1.6481,1.2932,sad
3.0,5.5,3.4554,1.5036,2.2825,5.0,2.4021,1.4574,sad
2.9971,8.5147,4.5,2.1433,2.1433,3.0046,1.9977,1.5279,sad
2.5495,3.3855,3.2142,2.3102,4.5866,5.0695,1.9428,1.3951,sad
3.7788,3.5089,2.352,3.0092,2.2482,3.6056,1.8868,1.8538,sad
2.7152,2.3333,4.3333,2.5038,3.4959,3.5089,1.8538,1.359,sad
2.3114,3.2062,24.1655,4.1943,1.7795,2.9205,1.9119,1.0623,sad
2.4,2.9417,4.8284,2.5528,2.3667,4.1231,2.0765,1.2684,sad
2.336,5.6921,4.4096,2.8071,3.9193,3.75,1.8012,1.1167,sad
2.7213,3.5314,3.7105,1.4734,2.2085,3.1925,1.8077,1.5249,sad
3.326,2.9205,4.8662,4.2747,3.3795,3.2596,1.8471,1.4142,sad
2.9932,6.2769,2.4443,1.985,2.3233,3.8881,1.809,1.4962,sad
3.1113,3.4928,2.6375,2.2608,2.7959,2.7735,1.7029,1.5497,sad
3.0,2.5795,3.1076,2.2799,2.2354,5.099,1.6927,1.6128,sad
2.7166,2.9678,3.5355,3.6097,2.3991,2.6077,2.2361,1.3282,sad
2.7341,3.75,5.1716,2.7471,2.2892,2.4083,2.2422,1.3333,sad
2.5688,3.5089,6.5414,2.4549,3.082,4.7539,1.6749,1.3612,sad
3.1857,2.5125,3.6997,2.2091,2.6789,2.25,2.558,1.4959,sad
3.5631,2.8071,3.2138,2.0558,1.9428,3.0067,2.2626,1.7826,sad
2.8844,2.2361,3.6159,1.5836,1.8199,3.5355,2.0,1.4422,sad
2.3859,2.2535,4.5714,2.668,2.2753,2.8,2.3582,1.277,sad
3.1429,2.8,3.7771,2.5965,3.0852,2.7456,2.2143,1.5714,sad
3.2344,2.8284,3.4355,1.7132,1.76,3.1901,1.4019,1.404,sad
2.9637,3.7724,4.2171,2.3089,1.7678,3.5355,1.7205,1.4649,sad
2.6393,4.2793,7.5355,2.1261,2.3128,2.8284,2.1966,1.3487,sad
2.1009,1.6125,5.2304,1.7187,2.278,7.1589,2.1368,1.1516,sad
3.2499,3.0923,2.722,2.1753,2.4058,3.7832,1.7156,1.5697,sad
2.334,2.25,8.0623,3.0265,2.1618,3.0104,2.4083,1.1667,sad
3.0303,2.6173,2.7643,2.5369,2.9516,2.3697,2.0756,1.4921,sad
3.0287,2.6392,3.7263,1.9678,2.4336,3.0414,2.1623,1.5058,sad
2.5028,3.4041,4.8331,2.2591,2.2813,4.3461,1.7707,1.2133,sad
2.4087,4.1515,3.6071,2.8176,2.145,3.2358,2.0458,1.2489,sad
3.7547,2.2638,3.0,2.4331,2.4331,3.3333,2.4,1.8773,sad
2.5451,2.4775,4.0085,2.5956,2.393,3.6056,2.0962,1.1636,sad
2.7275,2.0248,2.6224,1.774,2.0356,3.0,1.8409,1.3048,sad
2.8018,4.0,3.6414,2.5741,2.5741,2.4807,2.0752,1.4769,sad
2.6075,1.6711,3.5566,2.2084,2.4241,2.7951,2.544,1.3478,sad
2.9941,3.7583,2.8426,2.1547,3.0166,2.7456,2.2189,1.5314,sad
2.6298,2.7643,3.351,2.3831,2.4298,3.1009,2.1781,1.2019,sad
2.3477,3.9108,3.5665,2.1022,4.0436,4.1593,2.013,1.2042,sad
2.7412,2.1922,3.2707,2.0616,2.7867,3.2882,1.9782,1.4465,sad
3.001,2.5495,2.2719,1.8508,2.5918,2.4,2.25,1.5385,sad
3.2358,2.6077,2.6727,2.0556,2.406,3.5,2.1535,1.6943,sad
3.2605,1.5779,3.163,2.9004,2.0751,3.0,2.0,1.5418,sad
2.5006,4.3656,3.5725,2.3895,2.0555,3.2,1.8136,1.1667,sad
3.3136,1.6667,2.9341,2.1452,1.9356,2.6077,1.6396,1.7117,sad
2.6396,4.5338,3.7361,2.8436,2.8867,3.9016,1.784,1.2125,sad
2.9364,1.875,4.6667,1.7087,1.7087,3.2596,2.2295,1.4682,sad
2.7633,5.7118,3.4372,2.7135,3.4002,4.9092,1.814,1.2333,sad
2.8425,2.0,3.4785,2.2444,1.7797,2.3333,2.0203,1.43,sad
2.9908,3.5355,3.8352,1.8332,3.2845,3.6461,2.0792,1.6325,sad
2.7876,3.2596,4.8331,3.0518,2.4677,3.6461,1.6089,1.3128,sad
2.9963,2.5055,2.7587,3.3589,2.761,2.5055,2.1961,1.4649,sad
2.8491,1.4993,3.643,1.8365,1.7506,2.6173,2.891,1.3772,sad
2.6034,3.721,4.0637,1.9406,2.4666,6.0,1.8012,1.3703,sad
2.6675,1.875,2.8889,2.0959,2.5248,2.5495,2.0015,1.335,sad
2.6451,5.3852,3.0965,2.7972,5.5222,4.005,1.6479,1.4681,sad
2.334,5.6921,3.7678,2.5221,2.4878,3.5,2.2154,1.2222,sad
3.277,2.7653,3.0551,1.9547,2.8837,3.5314,1.7658,1.6385,sad
2.9908,3.0104,3.0207,2.3042,2.8802,3.0104,1.91,1.4948,sad
2.9306,2.1435,2.8484,2.0118,2.3027,2.557,1.8423,1.3827,sad
2.5633,2.6667,2.5104,2.4082,2.3917,4.4272,2.0727,1.2516,sad
3.8906,2.0722,3.6273,2.3061,1.8647,3.1145,2.0231,1.7041,sad
2.7866,2.8,2.4781,1.4399,2.6077,3.7583,1.9967,1.6444,sad
3.1868,3.3694,3.2447,1.9394,2.6219,2.9155,1.9612,1.6176,sad
2.6026,3.7101,3.485,2.3477,2.2475,3.8471,2.5148,1.3333,sad
2.3612,3.6705,2.7403,1.9512,3.2521,3.8333,1.7831,1.4076,sad
3.1458,10.9772,4.3136,2.7325,2.8606,3.4928,1.9443,1.5162,sad
2.3874,4.5621,4.4096,2.4534,2.9554,4.1593,2.2515,1.1715,sad
2.1108,4.3724,3.8521,2.7639,3.4699,3.5089,1.9289,1.0554,sad
2.7032,2.8529,2.5148,2.8531,2.4456,3.0414,1.8704,1.4652,sad
2.6288,2.7038,3.1461,1.6764,2.6755,3.3242,1.7873,1.4553,sad
2.7235,2.9155,4.859,3.0468,1.9863,2.7735,1.7804,1.389,sad
2.7019,2.357,2.4457,1.4601,2.3133,3.5089,1.8647,1.4916,sad
2.4775,4.2573,2.2373,1.8208,1.9605,4.2573,1.8355,1.4142,sad
2.9306,6.5192,3.1019,1.8201,3.1215,4.0078,1.6326,1.6179,sad
2.8462,4.111,2.0972,1.443,2.3088,3.25,2.0,1.5385,sad
2.7888,2.9678,3.0052,1.8651,2.9549,3.0594,2.0527,1.6078,sad
2.9301,2.7785,3.6923,1.7029,1.7029,3.971,1.6878,1.3524,sad
3.9049,1.0641,2.8761,2.606,1.7299,2.7113,1.9862,1.9945,sad
2.8535,2.8284,3.7114,2.0521,2.2818,2.9872,2.2438,1.5606,sad
2.5659,4.6786,2.9341,2.5003,3.1873,3.0,2.085,1.3556,sad
2.9246,2.8071,6.3753,3.6813,2.093,2.3393,1.9962,1.4979,sad
2.7282,2.2361,3.0389,2.84,2.84,2.6165,1.7304,1.2324,sad
2.8941,2.8636,3.0885,3.8631,3.0602,2.3859,2.338,1.4931,sad
2.9951,1.8626,2.9783,2.8636,2.1908,2.1573,2.56,1.5511,sad
2.3903,4.5277,2.6498,2.1736,3.3355,3.0265,2.075,1.289,sad
2.8238,2.2969,2.5083,1.974,1.9014,4.4472,1.676,1.3161,sad
2.7823,7.0178,3.25,2.1667,3.6301,3.6461,1.7972,1.3537,sad
2.9172,2.9205,3.047,1.8047,2.5272,2.7613,2.4595,1.663,sad
2.6317,5.3437,4.2233,2.3955,2.4119,3.7583,1.8732,1.3159,sad
3.0789,2.0934,3.0838,1.7094,2.5628,3.0,2.0636,1.6477,sad
2.1591,4.4721,5.0243,2.5556,2.4835,4.7726,1.9318,1.0968,sad
2.9196,2.4878,5.1946,2.4299,2.0828,3.7832,1.8609,1.394,sad
2.5451,3.7736,3.4968,1.7399,3.2859,5.0,2.1052,1.309,sad
2.5006,4.3656,3.5725,2.3895,2.0555,3.2,1.8136,1.1667,sad
2.5427,3.9108,2.6748,1.8355,3.241,3.5795,2.0339,1.3388,sad
2.6638,1.1606,8.0552,2.1794,2.1645,3.7268,2.3409,1.2625,sad
3.2979,3.2596,3.0,2.4684,4.0657,3.25,2.309,1.6106,sad
2.2436,3.0046,4.2635,2.8802,2.431,3.6461,1.8071,1.1767,sad
3.0707,3.4726,3.0509,1.8241,2.0662,3.2344,1.9573,1.6601,sad
2.6641,2.5055,3.7379,2.4065,2.1954,2.4083,2.4927,1.332,sad
2.9185,2.557,2.3766,1.7996,3.537,3.2596,2.0765,1.6125,sad
2.9211,2.3393,2.8477,2.3363,3.5045,4.0139,2.3253,1.4249,sad
3.0845,3.0,3.5178,2.4192,2.016,3.2596,1.9174,1.5833,sad
2.6439,2.3538,3.3972,1.5968,2.2361,4.1593,1.9384,1.2878,sad
2.9306,2.1435,2.5713,2.8133,2.7857,3.4041,1.925,1.6125,sad
3.4691,2.9205,2.7568,2.3488,2.2059,4.4721,1.7205,1.5313,sad
3.2153,2.3859,2.6851,2.6729,2.1614,2.557,1.6179,1.407,sad
2.6616,3.7583,2.5104,1.9301,2.7295,3.25,2.3077,1.4634,sad
3.351,3.4928,2.8558,1.9432,2.2865,3.2882,1.8389,1.5497,sad
2.843,1.9039,11.0828,3.1667,2.0603,4.9193,1.7297,1.1656,sad
2.7293,4.6667,3.4342,1.8735,3.2616,5.3437,1.6888,1.5068,sad
2.9091,2.3707,2.4683,2.3223,2.7314,2.5739,2.1368,1.5487,sad
2.7735,2.1372,3.1942,1.9762,2.9597,3.6667,2.3636,1.3846,sad
2.4502,2.4661,3.7196,2.3654,1.7672,4.1515,1.7032,1.2862,sad
2.8593,1.9235,3.2365,2.1461,1.869,3.9115,1.8436,1.3557,sad
3.3015,2.2361,2.9696,2.2125,2.3367,2.8388,2.054,1.5542,sad
2.0605,1.7226,2.6988,1.1876,1.3841,4.2793,1.7565,1.1575,sad
2.471,4.2793,4.0311,2.5854,3.0286,2.4375,3.099,1.2324,sad
2.5312,3.4059,3.6576,1.7389,1.9926,5.0442,1.9869,1.2932,sad
2.5826,2.0474,3.8734,1.708,2.6433,4.1231,2.5041,1.3048,sad
2.1695,2.0,5.2,1.6579,1.541,2.6679,2.3636,1.057,sad
2.5696,6.0415,3.922,1.9424,2.6333,3.144,2.067,1.3179,sad
3.1483,3.2596,3.6576,3.5222,2.5425,3.4041,1.9289,1.5358,sad
2.3333,4.3656,2.6667,3.2063,3.8882,5.0,2.0667,1.3333,sad
3.0183,2.4083,2.5713,2.6758,3.2941,2.1662,2.4595,1.504,sad
2.5951,3.0067,3.5556,1.6964,1.5079,3.7583,1.9302,1.4649,sad
2.6671,2.0591,2.9323,2.5504,2.1526,4.0,2.0524,1.3494,sad
3.0537,2.8284,2.4783,2.2639,2.2484,3.8881,1.6946,1.4916,sad
2.9891,1.8158,2.3757,2.6754,1.9731,3.0,1.8352,1.4514,sad
2.4959,3.2062,3.5,2.4679,2.6923,4.0139,2.4914,1.3723,sad
2.6675,3.0,3.1769,2.2255,2.6548,3.0,2.3348,1.2684,sad
3.3925,4.3333,2.6429,1.985,2.5105,2.7456,2.144,1.5385,sad
2.8641,2.8071,2.6465,1.6921,2.9358,3.75,1.9379,1.6402,sad
2.419,2.4083,2.7402,2.118,2.966,2.2361,2.7857,1.2972,sad
3.2295,3.2596,4.8305,3.9099,2.6066,2.7526,2.0711,1.6125,sad
2.9336,2.5055,8.0,3.1526,2.8404,3.3955,2.1476,1.3985,sad
3.0,3.5,4.8284,1.6274,1.9795,3.5,2.0727,1.4304,sad
2.6266,3.8881,3.0125,2.1552,3.6591,2.7996,1.7704,1.4401,sad
2.3559,5.6667,4.0203,2.3444,3.5166,4.7434,1.9345,1.2367,sad
3.0141,5.099,3.3379,2.5981,2.3232,2.5495,1.9831,1.3416,sad
2.5744,6.0208,4.5616,3.3501,3.3501,6.0208,1.5866,1.1656,sad
2.5278,3.3397,2.8367,1.7522,2.3363,4.0,2.001,1.3519,sad
2.927,3.7724,2.774,2.741,2.2763,2.5795,1.8072,1.3028,sad
3.2222,4.1231,3.1769,2.5437,2.5188,2.6,2.0059,1.389,sad
3.1489,8.0623,4.6684,2.414,1.8117,2.6165,1.927,1.6385,sad
2.5754,2.8,2.3333,1.6508,2.874,3.5,1.8585,1.4304,sad
3.0688,2.1731,2.677,1.7059,2.259,3.25,2.2308,1.6873,sad
2.7305,2.9483,4.8535,2.9283,2.5858,3.3955,2.0,1.3985,sad
2.7674,2.6588,3.0624,3.6134,2.3761,4.0697,1.7375,1.4125,sad
2.375,2.6667,6.0,2.0812,2.3017,4.0,2.1667,1.1875,sad
3.8122,2.1662,2.4139,1.6172,3.6609,3.5089,2.0711,1.8197,sad
2.9384,2.4328,2.6312,2.0199,2.4239,2.8333,2.2941,1.7029,sad
3.359,2.3616,2.7064,2.3118,3.4106,4.0311,1.7409,1.7518,sad
2.6229,2.6719,3.5832,1.5021,2.2378,5.0111,1.9967,1.4361,sad
2.2749,3.5355,3.8065,1.5479,3.5042,4.2573,1.7656,1.277,sad
2.8777,2.6667,3.1384,2.5013,2.0287,2.6,2.309,1.375,sad
2.6546,2.5148,4.0286,4.2192,5.1692,3.2882,1.7749,1.0781,sad
2.9891,2.1662,2.7153,1.644,2.5,6.0208,1.7518,1.4514,sad
3.0813,3.7003,2.6584,2.0548,2.479,2.8555,1.8683,1.5452,sad
2.8652,2.7456,3.7678,2.3482,2.3321,3.2596,2.153,1.5017,sad
3.3633,3.6912,2.8924,2.1492,2.5746,2.7659,1.8925,1.6056,sad
3.3015,2.5,4.8331,2.1045,2.3384,3.35,1.9926,1.5033,sad
3.0772,4.0139,2.6851,3.2176,2.5488,3.1623,1.9235,1.4142,sad
3.1064,1.6667,2.7409,2.2825,1.826,5.0249,2.0,1.4036,sad
2.4281,3.0208,3.3053,1.9719,1.7557,2.8529,2.058,1.3699,sad
3.155,3.5089,2.418,2.6353,3.1438,2.5795,2.4377,1.5739,sad
2.9942,3.0104,2.324,1.9332,2.8998,3.5089,1.7114,1.4948,sad
2.5417,2.9483,3.101,1.9339,2.9358,7.0178,2.0,1.3985,sad
2.6,6.6667,7.2222,2.6681,2.0752,4.1184,1.8102,1.4009,sad
2.4936,3.4041,2.75,3.0564,2.2913,3.5089,1.7114,1.2824,sad
2.8284,2.0069,4.1958,1.2613,1.5425,3.0414,1.9745,1.504,sad
3.1113,2.1662,3.0059,1.7804,2.1447,4.1593,1.8064,1.5109,sad
3.1732,2.4083,3.1246,2.7314,2.0912,5.4037,1.8598,1.5866,sad
2.7722,2.0,3.9088,2.1923,2.0109,4.4721,1.9209,1.43,sad
3.3061,2.4254,3.2293,2.3839,1.9071,3.6667,1.7297,1.4,sad
2.6667,2.5,3.0316,2.0727,2.2752,4.4272,1.8585,1.335,sad
2.5519,1.9897,4.4219,1.7347,1.8954,3.9623,2.3199,1.263,sad
2.6429,3.5,3.4342,3.5,7.0,2.75,2.4545,1.3571,sad
3.0135,2.0051,2.4385,2.6497,2.1098,2.9483,2.0717,1.7232,sad
2.5286,2.4715,6.5769,2.9517,1.4219,3.0,2.0017,1.1992,sad
3.5309,2.2091,2.3186,1.8627,2.0263,2.9104,2.3333,1.9034,sad
2.858,3.3955,2.7509,2.5623,3.3801,4.5,1.6704,1.5714,sad
3.0067,5.0,2.7181,2.5548,2.4124,4.1231,1.9573,1.5205,sad
2.3228,3.0136,3.7648,1.8471,2.8188,4.1302,2.1173,1.2362,sad
3.2546,2.7653,2.8284,1.9789,2.3607,3.9115,2.0211,1.6385,sad
2.8543,3.2596,3.7957,2.5692,2.5692,3.1901,1.9144,1.4653,sad
3.3113,1.4356,2.5,2.0207,2.0105,2.3333,2.1429,1.6941,sad
3.0696,5.0,3.0052,1.7207,2.3972,3.0,1.8962,1.672,sad
2.7111,2.0051,3.0302,1.7916,1.9173,2.7613,2.4711,1.432,sad
2.7722,2.0,3.9088,2.1923,2.0109,4.4721,1.9209,1.43,sad
2.1144,3.6056,6.5355,2.1983,2.6121,2.557,2.153,1.0554,sad
2.9512,1.7379,3.9559,2.5702,2.3191,3.4004,1.9466,1.5157,sad
2.858,4.6667,3.5,1.9757,2.2736,2.6077,2.2242,1.4286,sad
3.1857,2.5125,5.5495,1.9853,2.0246,2.6789,1.9099,1.4959,sad
2.9787,4.3157,2.9318,2.0938,2.5779,4.1231,1.9357,1.4769,sad
2.8346,2.9104,2.8284,2.5657,3.6532,5.6667,1.5305,1.6687,sad
2.889,1.6991,2.7424,1.5739,1.9008,2.9872,2.3212,1.4907,sad
2.4195,7.2111,4.1655,2.1734,2.6181,3.2062,1.623,1.2419,sad
2.4182,4.25,7.5311,2.2357,2.4324,2.557,2.0765,1.1779,sad
2.6401,2.7735,5.018,1.8596,1.9335,3.6818,2.2922,1.3601,sad
3.2388,6.0208,2.3064,2.2814,4.4427,3.4041,1.9289,1.7459,sad
2.4266,3.5089,3.1711,1.7808,1.9282,3.5355,2.1541,1.2196,sad
3.5532,2.4807,3.9385,2.8617,2.0235,3.4059,1.5,1.3509,sad
2.3956,3.7583,3.25,3.0932,3.1884,2.0069,1.9948,1.1992,sad
2.9576,2.6683,2.6224,1.9358,1.949,2.6306,1.8639,1.3821,sad
2.8124,1.5779,5.0495,1.8503,2.2438,3.5355,2.8425,1.2707,sad
2.3796,3.4205,5.4748,1.9243,2.3216,4.0,2.0931,1.2054,sad
2.7786,2.8071,3.0267,3.7019,2.1047,3.5,2.0,1.4962,sad
2.9503,0.0,3.6159,2.9125,2.8839,3.8881,1.7477,1.5017,sad
2.4219,2.8711,2.9416,2.4008,2.2467,6.0369,1.5272,1.1804,sad
3.1256,3.1379,3.2804,2.7551,2.7551,2.6,2.4615,1.4375,sad
3.0688,2.1731,3.3997,2.2532,2.6773,2.5495,2.0769,1.4572,sad
2.4377,2.5795,4.4727,2.0803,2.1215,6.0208,1.8439,1.2259,sad
2.7459,1.5617,2.6166,1.754,2.2184,4.219,2.0581,1.4422,sad
2.3214,1.9884,4.3062,2.3711,2.3943,2.6789,2.1804,1.1297,sad
2.5698,5.099,3.9604,1.9823,2.5071,2.6077,2.257,1.3156,sad
2.4105,2.4083,2.6554,1.6876,1.7981,3.0,1.8679,1.2919,sad
2.438,3.5,2.7748,2.4,3.2943,4.111,1.8462,1.2857,sad
2.5238,5.6036,3.3461,3.6632,4.902,3.2358,2.1107,1.1784,sad
3.2249,2.6077,2.5212,1.9313,1.6834,3.4,1.7059,1.6873,sad
2.6669,2.7456,3.7346,2.4563,1.8746,4.1695,1.7346,1.4304,sad
2.3333,3.0,4.0968,2.042,2.1021,5.0,1.8111,1.3575,sad
3.411,2.8844,2.6538,1.8556,2.8263,3.1305,1.9431,1.4887,sad
2.8008,3.0,2.7386,2.8,2.5264,2.7456,2.0013,1.4,sad
2.6956,2.4878,2.794,1.8412,2.1403,3.43,1.9558,1.3478,sad
3.2549,2.7203,5.072,2.6676,2.2046,2.8828,1.7816,1.5157,sad
2.5754,4.6667,4.8662,2.4518,4.0575,3.2596,1.6891,1.2164,sad
2.7659,3.43,2.5118,1.9741,2.6612,3.0104,2.414,1.4916,sad
3.1957,3.6461,3.0671,2.1567,2.7243,2.9417,2.0677,1.5314,sad
4.005,3.3333,2.2834,2.0616,2.508,3.2596,1.9956,1.9026,sad
3.243,3.0104,2.9073,2.5342,2.8157,3.4041,1.8579,1.504,sad
2.4183,3.1279,2.7528,1.5514,2.3364,3.8053,1.8403,1.314,sad
3.0,3.0414,3.047,1.6676,2.5658,4.0311,1.5702,1.6522,sad
2.7294,4.7854,3.94,4.9948,2.8503,2.6077,2.2453,1.394,sad
2.8636,3.2016,2.9745,1.9066,1.8695,4.1593,1.9384,1.3561,sad
2.6154,2.6,2.6667,2.2226,2.7782,4.3333,1.7692,1.3077,sad
2.7706,2.9155,2.6375,3.6423,2.4319,3.0067,1.4649,1.3128,sad
2.5864,3.3397,4.5325,2.5828,2.2218,3.5089,2.2844,1.3557,sad
3.1447,3.0,4.0409,2.2189,2.0612,3.2882,2.5101,1.5348,sad
2.277,3.6056,3.7033,1.9318,2.2231,3.4785,2.5471,1.1662,sad
3.1623,2.5795,3.3385,3.8229,2.5913,2.7735,2.1506,1.6128,sad
2.9819,2.3022,2.6088,1.6351,2.1735,3.0,2.4321,1.5,sad
2.5092,3.3955,2.6667,3.193,2.5048,2.6,1.9292,1.2936,sad
3.0806,3.5355,2.7833,2.3506,1.8896,2.3538,2.0553,1.5,sad
2.3022,2.6874,5.1978,3.2915,1.9387,2.4375,2.6043,1.1848,sad
2.8009,4.7539,3.2616,2.305,2.3208,4.0078,1.7566,1.337,sad
3.0845,3.7947,2.7632,2.0435,3.8773,4.0,1.9167,1.5833,sad
2.6206,4.0078,3.2804,2.6693,2.651,2.9417,2.1344,1.4984,sad
2.5148,2.7203,2.9341,2.6859,2.4023,2.7116,1.8974,1.3254,sad
2.1245,2.2672,5.4818,2.1784,2.694,3.6667,2.1086,1.0677,sad
2.8543,2.6077,2.6297,2.1211,2.4009,3.6162,1.9599,1.4753,sad
2.2793,1.6521,3.7257,1.4052,1.9699,5.0442,2.0217,1.183,sad
2.9483,2.5495,2.9271,1.964,2.5607,3.0445,2.224,1.5702,sad
2.9694,4.0552,2.3841,2.7021,2.2063,4.1231,1.6943,1.2439,sad
2.4648,2.4715,2.1785,1.8977,2.4215,4.3461,2.2295,1.4032,sad
2.7854,5.4589,4.4999,2.6549,3.5087,3.6878,2.0,1.3635,sad
3.8626,2.2361,2.6364,1.6868,2.7199,3.0067,2.0132,1.9759,sad
2.6934,4.111,4.5128,2.5363,2.2885,2.75,2.28,1.4636,sad
3.3567,4.4944,2.6359,2.4739,2.1456,2.5795,1.4624,1.5221,sad
2.7857,3.5,3.7656,2.2562,2.4613,3.7583,1.8625,1.5017,sad
2.4836,1.153,4.9002,2.0686,1.9236,2.5495,2.5664,1.2708,sad
3.2558,2.3616,2.5212,2.6342,2.6342,3.0414,2.1514,1.58,sad
2.2841,2.0137,5.5223,1.6672,1.7156,3.2249,2.5429,1.2127,sad
2.9299,5.0111,4.0203,2.493,1.8553,2.6719,1.8755,1.4032,sad
